date,min,max,pm25,q1,q3,stdev,count
2021-01-19,0,21.23,0.1,0.1,0.2,1.488,214
2021-01-20,0,25.53,15.6,0.2,18.3,8.423,268
2021-01-21,0,2.4,0.1,0.1,0.2,0.234,210
2021-01-22,0,4.33,0.1,0.1,0.2,0.408,258
2021-01-23,0.1,4.73,2.2,1.55,2.77,0.948,261
2021-01-24,1.03,26.23,3.4,2.8,4.12,1.926,281
2021-01-25,0.4,5.5,1.43,1.17,1.9,0.752,243
2021-01-26,0.2,4.7,1.47,0.7,1.9,0.757,275
2021-01-27,0.87,18.87,1.6,1.3,3.67,2.287,246
2021-01-28,1.6,7.17,2.57,2.27,2.93,0.572,290
2021-01-29,1.83,8.9,4.4,3.97,4.87,0.802,274
2021-01-30,0.93,8.27,2.29,2,2.73,0.889,266
2021-01-31,0.67,11.87,2.02,1.4,3,1.421,273
2021-02-01,1.37,44.97,2.54,1.9,4.9,4.046,232
2021-02-02,0.5,5.83,1.7,1.1,3.3,1.287,187
2021-02-03,2.2,10.73,3.8,3.33,4.33,1.006,238
2021-02-04,0.87,4.59,2,1.6,2.6,0.742,272
2021-02-05,1.23,13.87,3.6,2.59,4.8,2.071,240
2021-02-06,1,3.83,1.77,1.53,2.1,0.464,248
2021-02-07,0.3,13.23,1.57,1.23,2.02,1.322,226
2021-02-08,0.5,4.03,1.12,0.99,1.39,0.54,125
2021-02-09,0.33,10.6,1.37,1,2.37,1.829,248
2021-02-10,0.85,11.5,1.9,1.52,2.82,1.524,241
2021-02-11,0.56,7.13,1.3,1.03,1.8,0.732,237
2021-02-12,0.43,4,1.1,0.85,1.52,0.509,277
